id,is_correct,errors,n_errors,pred,gold
786,False,missing_table|hallucinated_column|wrong_where_operator|extra_subquery,4,"SELECT DISTINCT T1.Name FROM city AS T1 JOIN countrylanguage AS T2 ON T1.ID = T2.CountryCode WHERE T2.Language = ""Chinese"" AND T1.CountryCode IN ( SELECT T3.Code FROM country AS T3 JOIN countrylanguage AS T4 ON T3.Code = T4.CountryCode WHERE T4.IsOfficial = ""yes"" ) AND T3.Continent = ""Asia""","select distinct t3.name from country as t1 join countrylanguage as t2 on t1.code = t2.countrycode join city as t3 on t1.code = t3.countrycode where t2.isofficial = 't' and t2.language = 'chinese' and t1.continent = ""asia"""
787,False,missing_table|hallucinated_column|missing_column|wrong_join_count|wrong_where_operator|extra_subquery,6,"SELECT DISTINCT T1.Name FROM city AS T1 JOIN countrylanguage AS T2 ON T1.ID = T2.CountryCode WHERE T2.Language = ""Chinese"" AND T1.CountryCode IN ( SELECT Code FROM country WHERE Region = ""Asia"" )","SELECT DISTINCT T3.Name FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code = T2.CountryCode JOIN city AS T3 ON T1.Code = T3.CountryCode WHERE T2.IsOfficial = 'T' AND T2.Language = 'Chinese' AND T1.Continent = ""Asia"""
788,True,,0,"SELECT Name , IndepYear , SurfaceArea FROM country ORDER BY Population LIMIT 1","SELECT Name , SurfaceArea , IndepYear FROM country ORDER BY Population LIMIT 1"
789,True,,0,"SELECT Name , IndepYear , SurfaceArea FROM country ORDER BY Population LIMIT 1","SELECT Name , SurfaceArea , IndepYear FROM country ORDER BY Population LIMIT 1"
790,True,,0,"SELECT Population , Name , HeadOfState FROM country ORDER BY SurfaceArea DESC LIMIT 1","SELECT Name , population , HeadOfState FROM country ORDER BY SurfaceArea DESC LIMIT 1"
791,False,hallucinated_table|hallucinated_column|extra_join,3,"SELECT T1.Name , T1.Population , T1.HeadOfState FROM country AS T1 JOIN city AS T2 ON T1.Capital = T2.ID ORDER BY T1.SurfaceArea DESC LIMIT 1","SELECT Name , population , HeadOfState FROM country ORDER BY SurfaceArea DESC LIMIT 1"
792,False,missing_column|wrong_select_column|missing_select_column,3,"SELECT T1.Name , COUNT(*) FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code = T2.CountryCode GROUP BY T1.Name HAVING COUNT(*) >= 3","SELECT COUNT(T2.Language) , T1.Name FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code = T2.CountryCode GROUP BY T1.Name HAVING COUNT(*) > 2"
793,False,missing_column|wrong_select_column|missing_select_column,3,"SELECT T1.Name , COUNT(*) FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code = T2.CountryCode GROUP BY T1.Name HAVING COUNT(*) > 2","SELECT COUNT(T2.Language) , T1.Name FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code = T2.CountryCode GROUP BY T1.Name HAVING COUNT(*) > 2"
794,False,hallucinated_table|hallucinated_column|extra_join,3,"SELECT count(*) , T1.District FROM city AS T1 JOIN country AS T2 ON T1.CountryCode = T2.Code WHERE T1.Population > (SELECT avg(T1.Population) FROM city AS T1 JOIN country AS T2 ON T1.CountryCode = T2.Code) GROUP BY T1.District","SELECT count(*) , District FROM city WHERE Population > (SELECT avg(Population) FROM city) GROUP BY District"
795,False,hallucinated_table|hallucinated_column|extra_join,3,"SELECT count(*) , T1.District FROM city AS T1 JOIN country AS T2 ON T1.CountryCode = T2.Code WHERE T1.Population > (SELECT avg(Population) FROM city) GROUP BY T1.District","SELECT count(*) , District FROM city WHERE Population > (SELECT avg(Population) FROM city) GROUP BY District"
796,False,hallucinated_table|hallucinated_column|extra_join|wrong_aggregation|extra_where|missing_having,6,"SELECT T1.GovernmentForm , SUM(T3.Population) FROM country AS T1 JOIN country AS T2 ON T1.Code = T2.Capital JOIN city AS T3 ON T2.ID = T3.Capital WHERE T1.LifeExpectancy > 72 GROUP BY T1.GovernmentForm","SELECT sum(Population) , GovernmentForm FROM country GROUP BY GovernmentForm HAVING avg(LifeExpectancy) > 72"
797,False,hallucinated_column|extra_join|wrong_aggregation|extra_where|missing_having,5,"SELECT GovernmentForm , sum(T1.Population) FROM country AS T1 JOIN country AS T2 ON T1.Code = T2.Capital WHERE T1.LifeExpectancy > 72 GROUP BY T1.GovernmentForm","SELECT sum(Population) , GovernmentForm FROM country GROUP BY GovernmentForm HAVING avg(LifeExpectancy) > 72"
798,False,hallucinated_column|extra_join|extra_where|missing_having,4,"SELECT avg(LifeExpectancy) , sum(Population) , T1.Continent FROM country AS T1 JOIN country AS T2 ON T1.Code = T2.Code WHERE avg(T2.LifeExpectancy) < 72 GROUP BY T1.Continent","SELECT sum(Population) , avg(LifeExpectancy) , Continent FROM country GROUP BY Continent HAVING avg(LifeExpectancy) < 72"
799,False,hallucinated_table|hallucinated_column|extra_join|extra_where|extra_subquery,5,"SELECT T1.Continent , SUM(T3.Population) , avg(T3.LifeExpectancy) FROM country AS T1 JOIN country AS T2 ON T1.Code = T2.Code JOIN city AS T3 ON T2.Capital = T3.ID WHERE T1.Continent NOT IN ( SELECT T1.Continent FROM country AS T1 JOIN country AS T2 ON T1.Code = T2.Code JOIN city AS T3 ON T2.Capital = T3.ID GROUP BY T1.Continent HAVING avg(T3.LifeExpectancy) >= 72 ) GROUP BY T1.Continent","SELECT sum(Population) , avg(LifeExpectancy) , Continent FROM country GROUP BY Continent HAVING avg(LifeExpectancy) < 72"
800,True,,0,"SELECT Name , SurfaceArea FROM country ORDER BY SurfaceArea DESC LIMIT 5","SELECT Name , SurfaceArea FROM country ORDER BY SurfaceArea DESC LIMIT 5"
801,True,,0,"SELECT name , SurfaceArea FROM country ORDER BY SurfaceArea DESC LIMIT 5","SELECT Name , SurfaceArea FROM country ORDER BY SurfaceArea DESC LIMIT 5"
802,False,missing_table|hallucinated_table,2,SELECT Name FROM city ORDER BY Population DESC LIMIT 3,SELECT Name FROM country ORDER BY Population DESC LIMIT 3
803,False,missing_table|hallucinated_table,2,SELECT name FROM city ORDER BY population DESC LIMIT 3,SELECT Name FROM country ORDER BY Population DESC LIMIT 3
804,True,,0,SELECT Name FROM country ORDER BY Population LIMIT 3,SELECT Name FROM country ORDER BY Population ASC LIMIT 3
805,False,missing_table|hallucinated_table,2,SELECT name FROM city ORDER BY population LIMIT 3,SELECT Name FROM country ORDER BY Population ASC LIMIT 3
806,True,,0,SELECT COUNT(*) FROM country WHERE region = 'Asia',"SELECT count(*) FROM country WHERE continent = ""Asia"""
807,True,,0,SELECT count(*) FROM country WHERE region = 'Asia',"SELECT count(*) FROM country WHERE continent = ""Asia"""
808,True,,0,"SELECT Name FROM country WHERE Continent = ""Europe"" AND Population > 80000","SELECT Name FROM country WHERE continent = ""Europe"" AND Population = ""80000"""
809,True,,0,"SELECT name FROM country WHERE population = 80000 AND continent = ""Europe""","SELECT Name FROM country WHERE continent = ""Europe"" AND Population = ""80000"""
810,False,hallucinated_table|hallucinated_column|extra_join,3,"SELECT sum(T1.population) , avg(T1.SurfaceArea) FROM country AS T1 JOIN region AS T2 ON T1.Code = T2.Code WHERE T2.Continent = ""North America"" AND T1.SurfaceArea > 3000","select sum(population) , avg(surfacearea) from country where continent = ""north america"" and surfacearea > 3000"
811,False,hallucinated_table|hallucinated_column|extra_join,3,"SELECT sum(T1.population) , avg(T1.SurfaceArea) FROM country AS T1 JOIN region AS T2 ON T1.Code = T2.code WHERE T2.name = ""North America"" AND T1.SurfaceArea > 3000","select sum(population) , avg(surfacearea) from country where continent = ""north america"" and surfacearea > 3000"
812,True,,0,SELECT Name FROM city WHERE Population BETWEEN 160000 AND 900000,SELECT name FROM city WHERE Population BETWEEN 160000 AND 900000
813,True,,0,SELECT Name FROM city WHERE Population BETWEEN 160000 AND 900000,select name from city where population between 160000 and 900000
814,False,hallucinated_table|hallucinated_column|extra_join,3,SELECT T1.Language FROM countrylanguage AS T1 JOIN country AS T2 ON T1.CountryCode = T2.Code GROUP BY T1.Language ORDER BY COUNT(*) DESC LIMIT 1,SELECT LANGUAGE FROM countrylanguage GROUP BY LANGUAGE ORDER BY count(*) DESC LIMIT 1
815,False,hallucinated_table|hallucinated_column|extra_join,3,SELECT T1.Language FROM countrylanguage AS T1 JOIN country AS T2 ON T1.CountryCode = T2.Code GROUP BY T1.Language ORDER BY COUNT(*) DESC LIMIT 1,SELECT LANGUAGE FROM countrylanguage GROUP BY LANGUAGE ORDER BY count(*) DESC LIMIT 1
816,False,hallucinated_table|hallucinated_column|wrong_select_column|missing_select_column|extra_join|missing_aggregation|missing_group_by|extra_order_by,8,"SELECT T1.Language , T3.Name FROM countrylanguage AS T1 JOIN country AS T2 ON T1.CountryCode = T2.Code JOIN country AS T3 ON T3.Code = T2.Capital ORDER BY T1.Percentage DESC","SELECT LANGUAGE , CountryCode , max(Percentage) FROM countrylanguage GROUP BY CountryCode"
817,False,hallucinated_table|hallucinated_column|wrong_select_column|missing_select_column|extra_join|missing_aggregation|missing_group_by|extra_order_by,8,"SELECT T1.Code , T3.Language FROM country AS T1 JOIN countrylanguage AS T2 ON T1.code = T2.CountryCode JOIN countrylanguage AS T3 ON T2.CountryCode = T3.CountryCode ORDER BY T3.Percentage DESC","SELECT LANGUAGE , CountryCode , max(Percentage) FROM countrylanguage GROUP BY CountryCode"
818,False,missing_select_column|wrong_aggregation|missing_group_by|extra_order_by|extra_limit,5,"SELECT COUNT(*) FROM countrylanguage WHERE Language = ""Spanish"" ORDER BY Percentage DESC LIMIT 1","SELECT count(*) , max(Percentage) FROM countrylanguage WHERE LANGUAGE = ""Spanish"" GROUP BY CountryCode"
819,False,hallucinated_table|hallucinated_column|missing_select_column|extra_join|wrong_aggregation|missing_group_by,6,"SELECT count(*) FROM country AS T1 JOIN countrylanguage AS T2 ON T1.code = T2.countrycode WHERE T2.language = ""Spanish""","SELECT count(*) , max(Percentage) FROM countrylanguage WHERE LANGUAGE = ""Spanish"" GROUP BY CountryCode"
820,False,hallucinated_table|hallucinated_column|wrong_select_column|missing_select_column|extra_join|missing_aggregation|missing_group_by|extra_order_by|extra_limit,9,"SELECT T1.Code FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code = T2.CountryCode WHERE T2.Language = ""Spanish"" ORDER BY T2.Percentage DESC LIMIT 1","SELECT CountryCode , max(Percentage) FROM countrylanguage WHERE LANGUAGE = ""Spanish"" GROUP BY CountryCode"
821,False,wrong_select_column|missing_select_column|wrong_aggregation|extra_having,4,"SELECT code FROM countrylanguage WHERE Language = ""Spanish"" GROUP BY CountryCode HAVING SUM(Percentage) >= 50","SELECT CountryCode , max(Percentage) FROM countrylanguage WHERE LANGUAGE = ""Spanish"" GROUP BY CountryCode"
822,True,,0,SELECT count(*) FROM conductor,SELECT count(*) FROM conductor
823,True,,0,SELECT count(*) FROM CONDUCTOR,SELECT count(*) FROM conductor
824,True,,0,SELECT name FROM conductor ORDER BY age ASC,SELECT Name FROM conductor ORDER BY Age ASC
825,True,,0,SELECT name FROM conductor ORDER BY age,SELECT Name FROM conductor ORDER BY Age ASC
826,True,,0,SELECT name FROM conductor WHERE nationality != 'USA',SELECT Name FROM conductor WHERE Nationality != 'USA'
827,True,,0,"SELECT name FROM conductor WHERE nationality != ""USA""",SELECT Name FROM conductor WHERE Nationality != 'USA'
828,False,wrong_order_by_column,1,SELECT Record_Company FROM ORCHESTRA ORDER BY YEAR_OF_FOUND DESC,SELECT Record_Company FROM orchestra ORDER BY Year_of_Founded DESC
829,False,wrong_order_by_column,1,SELECT Record_Company FROM ORCHESTRA ORDER BY YEAR_OF_FOUND DESC,SELECT Record_Company FROM orchestra ORDER BY Year_of_Founded DESC
830,True,,0,SELECT avg(Attendance) FROM show,SELECT avg(Attendance) FROM SHOW
831,True,,0,SELECT avg(Attendance) FROM show,SELECT avg(Attendance) FROM SHOW
832,True,,0,"SELECT max(Share) , min(Share) FROM performance WHERE TYPE != ""Live final""","SELECT max(SHARE) , min(SHARE) FROM performance WHERE TYPE != ""Live final"""
833,True,,0,"SELECT max(Share) , min(Share) FROM performance WHERE TYPE != ""Live final""","SELECT max(SHARE) , min(SHARE) FROM performance WHERE TYPE != ""Live final"""
834,True,,0,SELECT count(DISTINCT Nationality) FROM CONDUCTOR,SELECT count(DISTINCT Nationality) FROM conductor
835,True,,0,SELECT count(DISTINCT Nationality) FROM CONDUCTOR,SELECT count(DISTINCT Nationality) FROM conductor
836,True,,0,SELECT name FROM conductor ORDER BY YEAR_OF_WORK DESC,SELECT Name FROM conductor ORDER BY Year_of_Work DESC
837,True,,0,SELECT name FROM conductor ORDER BY YEAR_OF_WORK DESC,SELECT Name FROM conductor ORDER BY Year_of_Work DESC
838,True,,0,SELECT Name FROM CONDUCTOR ORDER BY YEAR_OF_WORK DESC LIMIT 1,SELECT Name FROM conductor ORDER BY Year_of_Work DESC LIMIT 1
839,True,,0,SELECT Name FROM CONDUCTOR ORDER BY YEAR_OF_WORK DESC LIMIT 1,SELECT Name FROM conductor ORDER BY Year_of_Work DESC LIMIT 1
840,False,missing_table|hallucinated_table,2,"SELECT T1.Name , T2.Orchestra FROM CONDUCTOR AS T1 JOIN ORCHESTRAS AS T2 ON T1.Conductor_ID = T2.Conductor_ID","SELECT T1.Name , T2.Orchestra FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID = T2.Conductor_ID"
841,True,,0,"SELECT T1.Name , T2.Orchestra FROM CONDUCTOR AS T1 JOIN ORCHESTRA AS T2 ON T1.Conductor_ID = T2.Conductor_ID","SELECT T1.Name , T2.Orchestra FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID = T2.Conductor_ID"
842,False,missing_table|hallucinated_table|wrong_group_by_column,3,SELECT T1.Name FROM CONDUCTOR AS T1 JOIN ORCHESTRAS AS T2 ON T1.Conductor_ID = T2.Conductor_ID GROUP BY T1.Name HAVING COUNT(*) > 1,SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID = T2.Conductor_ID GROUP BY T2.Conductor_ID HAVING COUNT(*) > 1
843,False,wrong_group_by_column,1,SELECT T1.Name FROM CONDUCTOR AS T1 JOIN ORCHESTRA AS T2 ON T1.Conductor_ID = T2.Conductor_ID GROUP BY T1.Name HAVING COUNT(*) > 1,SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID = T2.Conductor_ID GROUP BY T2.Conductor_ID HAVING COUNT(*) > 1
844,False,missing_table|hallucinated_table|wrong_group_by_column,3,SELECT T1.Name FROM ORCHESTRAS AS T2 JOIN CONDUCTOR AS T1 ON T2.Conductor_ID = T1.Conductor_ID GROUP BY T1.Name ORDER BY COUNT(*) DESC LIMIT 1,SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID = T2.Conductor_ID GROUP BY T2.Conductor_ID ORDER BY COUNT(*) DESC LIMIT 1
845,False,wrong_group_by_column,1,SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID = T2.Conductor_ID GROUP BY T1.Name ORDER BY COUNT(*) DESC LIMIT 1,SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID = T2.Conductor_ID GROUP BY T2.Conductor_ID ORDER BY COUNT(*) DESC LIMIT 1
846,False,hallucinated_column,1,SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID = T2.Conductor_ID WHERE T2.Year_of_Founded > 2008,SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID = T2.Conductor_ID WHERE Year_of_Founded > 2008
847,False,hallucinated_column,1,SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID = T2.Conductor_ID WHERE T2.Year_of_Founded > 2008,SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID = T2.Conductor_ID WHERE Year_of_Founded > 2008
848,False,wrong_select_column|missing_select_column|extra_distinct,3,"SELECT DISTINCT Record_Company , COUNT(*) FROM ORCHESTRA GROUP BY Record_Company","SELECT Record_Company , COUNT(*) FROM orchestra GROUP BY Record_Company"
849,False,hallucinated_table|hallucinated_column|extra_join,3,"SELECT count(*) , T1.Record_Company FROM ORCHESTRA AS T1 JOIN CONDUCTOR AS T2 ON T1.Conductor_ID = T2.Conductor_ID GROUP BY T1.Record_Company","SELECT Record_Company , COUNT(*) FROM orchestra GROUP BY Record_Company"
850,False,missing_table|hallucinated_table|hallucinated_column|extra_join|missing_group_by|extra_distinct,6,SELECT DISTINCT T1.Major_Record_Format FROM ORCHESTRAS AS T1 JOIN CONDUCTOR AS T2 ON T1.Conductor_ID = T2.Conductor_ID ORDER BY COUNT(*) ASC,SELECT Major_Record_Format FROM orchestra GROUP BY Major_Record_Format ORDER BY COUNT(*) ASC
851,False,wrong_order_direction,1,SELECT Major_record_format FROM ORCHESTRA GROUP BY Major_record_format ORDER BY COUNT(*) DESC,SELECT Major_Record_Format FROM orchestra GROUP BY Major_Record_Format ORDER BY COUNT(*) ASC
852,False,hallucinated_table|hallucinated_column|extra_join,3,SELECT T1.Record_Company FROM ORCHESTRA AS T1 JOIN PERFORMANCE AS T2 ON T1.Orchestra_ID = T2.Orchestra_ID GROUP BY T1.Record_Company ORDER BY COUNT(*) DESC LIMIT 1,SELECT Record_Company FROM orchestra GROUP BY Record_Company ORDER BY COUNT(*) DESC LIMIT 1
853,False,missing_table|hallucinated_table,2,SELECT Record_Company FROM ORCHESTA GROUP BY Record_Company ORDER BY COUNT(*) DESC LIMIT 1,SELECT Record_Company FROM orchestra GROUP BY Record_Company ORDER BY COUNT(*) DESC LIMIT 1
854,False,missing_table|hallucinated_table,2,SELECT ORCHESTRA FROM ORCHESTA WHERE ORCHESTRA_ID NOT IN ( SELECT ORCHESTRA_ID FROM PERFORMANCE ),SELECT Orchestra FROM orchestra WHERE Orchestra_ID NOT IN (SELECT Orchestra_ID FROM performance)
855,False,missing_table|hallucinated_table,2,SELECT ORCHESTRA FROM ORCHESTA WHERE ORCHESTRA_ID NOT IN ( SELECT ORCHESTRA_ID FROM PERFORMANCE ),SELECT Orchestra FROM orchestra WHERE Orchestra_ID NOT IN (SELECT Orchestra_ID FROM performance)
856,True,,0,SELECT Record_Company FROM ORCHESTRA WHERE YEAR_of_Founded < 2003 INTERSECT SELECT Record_Company FROM ORCHESTRA WHERE YEAR_of_Founded > 2003,SELECT Record_Company FROM orchestra WHERE Year_of_Founded < 2003 INTERSECT SELECT Record_Company FROM orchestra WHERE Year_of_Founded > 2003
857,False,wrong_select_column|missing_select_column|extra_distinct|wrong_set_op_branch,4,SELECT DISTINCT Record_Company FROM ORCHESTRA WHERE YEAR_OF_FOUND < 2003 INTERSECT SELECT DISTINCT Record_Company FROM ORCHESTRA WHERE YEAR_OF_FOUND > 2003,SELECT Record_Company FROM orchestra WHERE Year_of_Founded < 2003 INTERSECT SELECT Record_Company FROM orchestra WHERE Year_of_Founded > 2003
858,True,,0,SELECT count(*) FROM ORCHESTRA WHERE major_record_format = 'CD' OR major_record_format = 'DVD',"SELECT COUNT(*) FROM orchestra WHERE Major_Record_Format = ""CD"" OR Major_Record_Format = ""DVD"""
859,True,,0,SELECT count(*) FROM ORCHESTRA WHERE major_record_format = 'CD' OR major_record_format = 'DVD',"SELECT COUNT(*) FROM orchestra WHERE Major_Record_Format = ""CD"" OR Major_Record_Format = ""DVD"""
860,False,missing_table|hallucinated_table|missing_column|wrong_select_column|missing_select_column|missing_join|extra_where|extra_distinct|extra_subquery,9,SELECT DISTINCT YEAR_OF_FOUNDATION FROM ORCHESTA WHERE ORCHESTRA_ID IN ( SELECT ORCHESTRA_ID FROM PERFORMANCE GROUP BY ORCHESTRA_ID HAVING COUNT(*) > 1 ),SELECT Year_of_Founded FROM orchestra AS T1 JOIN performance AS T2 ON T1.Orchestra_ID = T2.Orchestra_ID GROUP BY T2.Orchestra_ID HAVING COUNT(*) > 1
861,False,missing_table|hallucinated_table|missing_column|wrong_select_column|missing_select_column|missing_join|extra_where|extra_distinct|extra_subquery,9,SELECT DISTINCT YEAR_OF_FOUND FROM ORCHESTA WHERE ORCHESTRA_ID IN ( SELECT ORCHESTRA_ID FROM PERFORMANCE GROUP BY ORCHESTRA_ID HAVING COUNT(*) > 1 ),SELECT Year_of_Founded FROM orchestra AS T1 JOIN performance AS T2 ON T1.Orchestra_ID = T2.Orchestra_ID GROUP BY T2.Orchestra_ID HAVING COUNT(*) > 1
862,True,,0,SELECT count(*) FROM Highschooler,SELECT count(*) FROM Highschooler
863,True,,0,SELECT count(*) FROM Highschooler,SELECT count(*) FROM Highschooler
864,True,,0,"SELECT name , grade FROM Highschooler","SELECT name , grade FROM Highschooler"
865,True,,0,"SELECT name , grade FROM Highschooler","SELECT name , grade FROM Highschooler"
866,False,wrong_select_column|missing_select_column|extra_distinct,3,SELECT DISTINCT grade FROM Highschooler,SELECT grade FROM Highschooler
867,True,,0,SELECT grade FROM Highschooler,SELECT grade FROM Highschooler
868,True,,0,"SELECT grade FROM Highschooler WHERE name = ""Kyle""","SELECT grade FROM Highschooler WHERE name = ""Kyle"""
869,True,,0,"SELECT grade FROM Highschooler WHERE name = ""Kyle""","SELECT grade FROM Highschooler WHERE name = ""Kyle"""
870,True,,0,SELECT name FROM Highschooler WHERE grade = 10,SELECT name FROM Highschooler WHERE grade = 10
871,True,,0,SELECT name FROM Highschooler WHERE grade = 10,SELECT name FROM Highschooler WHERE grade = 10
872,True,,0,"SELECT id FROM Highschooler WHERE name = ""Kyle""","SELECT ID FROM Highschooler WHERE name = ""Kyle"""
873,True,,0,"SELECT id FROM highschooler WHERE name = ""Kyle""","SELECT ID FROM Highschooler WHERE name = ""Kyle"""
874,True,,0,SELECT count(*) FROM Highschooler WHERE grade = 9 OR grade = 10,SELECT count(*) FROM Highschooler WHERE grade = 9 OR grade = 10
875,True,,0,SELECT count(*) FROM Highschooler WHERE grade = 9 OR grade = 10,SELECT count(*) FROM Highschooler WHERE grade = 9 OR grade = 10
876,True,,0,"SELECT count(*) , grade FROM Highschooler GROUP BY grade","SELECT grade , count(*) FROM Highschooler GROUP BY grade"
877,True,,0,"SELECT count(*) , grade FROM Highschooler GROUP BY grade","SELECT grade , count(*) FROM Highschooler GROUP BY grade"
878,True,,0,SELECT grade FROM Highschooler GROUP BY grade ORDER BY count(*) DESC LIMIT 1,SELECT grade FROM Highschooler GROUP BY grade ORDER BY count(*) DESC LIMIT 1
879,True,,0,SELECT grade FROM Highschooler GROUP BY grade ORDER BY count(*) DESC LIMIT 1,SELECT grade FROM Highschooler GROUP BY grade ORDER BY count(*) DESC LIMIT 1
880,True,,0,SELECT grade FROM highschooler GROUP BY grade HAVING count(*) >= 4,SELECT grade FROM Highschooler GROUP BY grade HAVING count(*) >= 4
881,True,,0,SELECT grade FROM Highschooler GROUP BY grade HAVING count(*) >= 4,SELECT grade FROM Highschooler GROUP BY grade HAVING count(*) >= 4
882,False,hallucinated_table|hallucinated_column|extra_join,3,"SELECT T1.student_id , count(*) FROM HIGHschooler AS T1 JOIN FRIEND AS T2 ON T1.id = T2.friend_id GROUP BY T1.student_id","SELECT student_id , count(*) FROM Friend GROUP BY student_id"
883,False,hallucinated_table|hallucinated_column|wrong_select_column|missing_select_column|extra_join|wrong_group_by_column,6,"SELECT count(*) , T1.name FROM highschooler AS T1 JOIN friend AS T2 ON T1.id = T2.student_id GROUP BY T1.name","SELECT student_id , count(*) FROM Friend GROUP BY student_id"
884,False,wrong_group_by_column,1,"SELECT T1.name , COUNT(*) FROM Highschooler AS T1 JOIN Friend AS T2 ON T1.id = T2.student_id GROUP BY T1.id","SELECT T2.name , count(*) FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id = T2.id GROUP BY T1.student_id"
885,False,wrong_group_by_column,1,"SELECT T1.name , count(*) FROM Highschooler AS T1 JOIN Friend AS T2 ON T1.id = T2.student_id GROUP BY T1.id","SELECT T2.name , count(*) FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id = T2.id GROUP BY T1.student_id"
886,False,wrong_group_by_column,1,SELECT T1.name FROM Highschooler AS T1 JOIN Friend AS T2 ON T1.id = T2.student_id GROUP BY T1.id ORDER BY count(*) DESC LIMIT 1,SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id = T2.id GROUP BY T1.student_id ORDER BY count(*) DESC LIMIT 1
887,False,wrong_group_by_column,1,SELECT T1.name FROM Highschooler AS T1 JOIN Friend AS T2 ON T1.id = T2.student_id GROUP BY T1.id ORDER BY count(*) DESC LIMIT 1,SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id = T2.id GROUP BY T1.student_id ORDER BY count(*) DESC LIMIT 1
888,False,wrong_group_by_column,1,SELECT T1.name FROM Highschooler AS T1 JOIN Friend AS T2 ON T1.id = T2.student_id GROUP BY T1.id HAVING count(*) >= 3,SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id = T2.id GROUP BY T1.student_id HAVING count(*) >= 3
889,False,wrong_group_by_column,1,SELECT T1.name FROM Highschooler AS T1 JOIN Friend AS T2 ON T1.id = T2.student_id GROUP BY T1.id HAVING count(*) >= 3,SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id = T2.id GROUP BY T1.student_id HAVING count(*) >= 3
890,True,,0,"SELECT T1.name FROM Highschooler AS T1 JOIN Friend AS T2 ON T1.id = T2.student_id JOIN Highschooler AS T3 ON T3.id = T2.friend_id WHERE T1.name = ""Kyle""","SELECT T3.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id = T2.id JOIN Highschooler AS T3 ON T1.friend_id = T3.id WHERE T2.name = ""Kyle"""
891,True,,0,"SELECT T1.name FROM Highschooler AS T1 JOIN Friend AS T2 ON T1.id = T2.student_id JOIN Highschooler AS T3 ON T2.friend_id = T3.id WHERE T1.name = ""Kyle""","SELECT T3.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id = T2.id JOIN Highschooler AS T3 ON T1.friend_id = T3.id WHERE T2.name = ""Kyle"""
892,False,missing_table|missing_column|missing_join,3,SELECT count(*) FROM friend WHERE friend_id = 1,"SELECT count(*) FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id = T2.id WHERE T2.name = ""Kyle"""
893,False,missing_table|missing_column|missing_join,3,SELECT count(*) FROM friend WHERE friend_id = 10,"SELECT count(*) FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id = T2.id WHERE T2.name = ""Kyle"""
894,False,extra_where|missing_set_operation|wrong_set_op_branch,3,SELECT id FROM highschooler WHERE id NOT IN (SELECT student_id FROM friend),SELECT id FROM Highschooler EXCEPT SELECT student_id FROM Friend
895,False,extra_where|missing_set_operation|wrong_set_op_branch,3,SELECT id FROM Highschooler WHERE id NOT IN (SELECT student_id FROM Friend),SELECT id FROM Highschooler EXCEPT SELECT student_id FROM Friend
896,False,missing_column|missing_join|extra_where|missing_set_operation|wrong_set_op_branch,5,SELECT name FROM Highschooler WHERE id NOT IN (SELECT student_id FROM Friend),SELECT name FROM Highschooler EXCEPT SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id = T2.id
897,False,missing_column|missing_join|extra_where|missing_set_operation|wrong_set_op_branch,5,SELECT name FROM highschooler WHERE id NOT IN (SELECT student_id FROM friend),SELECT name FROM Highschooler EXCEPT SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id = T2.id
